Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,
3/6/2013,0,30,5,33,68,,,
4/6/2013,2.8,0,0,0,2.8,,,
5/6/2013,0,0,0,0,0,,,
6/6/2013,0,0,0,0,0,,,
7/6/2013,0,6,29,45,80,,,
8/6/2013,6.2,8,22,8,44.2,,,
9/6/2013,0,0,0,0,0,,,
10/6/2013,0,0,0,0,0,,,
11/6/2013,0,0,8,11,19,,,
12/6/2013,8.6,0,0,4,12.6,,,
13-06-2013,0,0,0,0,0,,,
14-06-2013,0,0,0,0,0,,,
15-06-2013,0,0,0,0,0,,,
16-06-2013,0,0,0,0,0,,,
17-06-2013,0,0,0,0,0,,,
18-06-2013,0,0,0,0,0,,,
19-06-2013,0,0,0,0,0,,,
20-06-2013,0,0,0,0,0,,,
21-06-2013,0,0,0,0,0,,,
22-06-2013,0,0,0,0,0,,,
23-06-2013,0,0,0,0,0,,,
24-06-2013,3,0,1,0,4,,,
25-06-2013,0,0,0,0,0,,,
26-06-2013,0,0,0,0,0,,,
27-06-2013,1.4,2,1.6,0,5,,,
28-06-2013,0,2,0,10,12,,,
29-06-2013,1.8,6,5,7,19.8,,,
30-06-2013,2,33,28,2,65,,,
1/7/2013,0,0,0,0,0,,,
2/7/2013,0.6,0,0,0,0.6,,,
3/7/2013,0,0,0,2,2,,,
4/7/2013,0,0,6,2,8,,,
5/7/2013,0,1,0,0,1,,,
6/7/2013,0,0,0,0,0,,,
7/7/2013,0.4,1,3,15,19.4,,,
8/7/2013,1.6,2,6,3,12.6,,,
9/7/2013,0,0,0,0,0,,,
10/7/2013,0,0,0,0,0,,,
11/7/2013,20,27,33,45,125,,,
12/7/2013,6.4,4,19,8,37.4,,,
13-07-2013,4.8,15,9,0,28.8,,,
14-07-2013,0,0,0,0,0,,,
15-07-2013,0,0,0,0,0,,,
16-07-2013,33.4,25,29,16,103.4,,,
17-07-2013,0,0,0,0,0,,,
18-07-2013,8.4,2,5,0,15.4,,,
19-07-2013,12.6,21,24,10,67.6,,,
20-07-2013,30.6,24,18,35,107.6,,,
21-07-2013,5.4,2,1,12,20.4,,,
22-07-2013,1.6,0,1,2,4.6,,,
23-07-2013,4.2,4,6,0,14.2,,,
24-07-2013,5.6,5,5,11,26.6,,,
25-07-2013,0,0,0,0,0,,,
26-07-2013,0,0,0,0,0,,,
27-07-2013,0,0,0,0,0,,,
28-07-2013,0,0,0,0,0,,,
29-07-2013,0,0,4,9,13,,,
30-07-2013,0,0,0,0,0,,,
31-07-2013,0,0,0,0,0,,,
1/8/2013,0,0,0,0,0,,,
2/8/2013,0,0,0,0,0,,,
3/8/2013,0,0,0,0,0,,,
4/8/2013,12.4,1,1,3,17.4,,,
5/8/2013,3.6,14,25,3,45.6,,,
6/8/2013,1,4,0,0,5,,,
7/8/2013,0,0,0,0,0,,,
8/8/2013,1.6,2,1.6,0,5.2,,,
9/8/2013,1.4,0,0,0,1.4,,,
10/8/2013,6.6,0,0,5,11.6,,,
11/8/2013,0,3,10,0,13,,,
12/8/2013,5.6,3,14,0,22.6,,,
13-08-2013,0,0,0,0,0,,,
14-08-2013,5.4,14,18,5,42.4,,,
15-08-2013,41.6,18,30,75,164.6,,,
16-08-2013,13.2,2,3,30,48.2,,,
17-08-2013,34.8,18,22,40,114.8,,,
18-08-2013,1.6,4,5,2,12.6,,,
19-08-2013,0,0,0,0,0,,,
20-08-2013,0,0,0,0,0,,,
21-08-2013,0,0,0,0,0,,,
22-08-2013,3.2,0,2,12,17.2,,,
23-08-2013,0,0,0,0,0,,,
24-08-2013,0,0,2,0,2,,,
25-08-2013,0,0,0,0,0,,,
26-08-2013,0,0,0,0,0,,,
27-08-2013,0,0,0,0,0,,,
28-08-2013,0,0,0,0,0,,,
29-08-2013,0,0,0,0,0,,,
30-08-2013,65.6,36,58,0,159.6,,,
31-08-2013,0,0,0,0,0,,,
1/9/2013,0,0,0,0,0,,,
2/9/2013,0,0,0,0,0,,,
3/9/2013,2.4,0,0,5,7.4,,,
4/9/2013,76.6,8,29,146,259.6,,,
5/9/2013,0,0,0,0,0,,,
6/9/2013,0,6,0,0,6,,,
7/9/2013,0,0,0,0,0,,,
8/9/2013,0,0,0,0,0,,,
9/9/2013,1.4,36,17,31,85.4,,,
10/9/2013,0,8,2,1,11,,,
11/9/2013,73.6,49,16.4,91,230,,,
12/9/2013,14.4,8,11.4,15,48.8,,,
13-09-2013,58.6,65,36,7,166.6,,,
14-09-2013,8.4,16,4.2,11,39.6,,,
15-09-2013,0,0,0,0,0,,,
16-09-2013,0,26,25,0,51,,,
17-09-2013,0,0,0,0,0,,,
18-09-2013,0,0,0,0,0,,,
19-09-2013,33.6,28,19,8,88.6,,,
20-09-2013,0,0,2,0,2,,,
21-09-2013,0,0,0,0,0,,,
22-09-2013,6.8,0,1,0,7.8,,,
23-09-2013,0,1,3,0,4,,,
24-09-2013,0,0,0,0,0,,,
25-09-2013,0,1,0,0,1,,,
26-09-2013,0,0,0,0,0,,,
27-09-2013,0,0,0,0,0,,,
28-09-2013,31.4,0,0,0,31.4,,,
29-09-2013,0,0,0,15,15,,,
30-09-2013,0,0,0,0,0,,,
1/10/2013,5.6,0,3,10,18.6,,,
2/10/2013,0,2,10,0,12,,,
3/10/2013,0,0,0,0,0,,,
4/10/2013,10,23,27,17,77,,,
5/10/2013,0,0,0,0,0,,,
6/10/2013,0,0,0,0,0,,,
7/10/2013,0,0,0,0,0,,,
8/10/2013,0,0,0,0,0,,,
9/10/2013,0,0,0,0,0,,,
10/10/2013,17.8,2,1,10,30.8,,,
11/10/2013,14.8,7,12,4,37.8,,,
12/10/2013,0,0,0,0,0,,,
13-10-2013,0,0,0,0,0,,,
14-10-2013,0,0,0,0,0,,,
15-10-2013,0,0,0,0,0,,,
16-10-2013,0,0,0,0,0,,,
17-10-2013,0,0,0,0,0,,,
18-10-2013,4,0,0,5,9,,,
19-10-2013,0,0,0,0,0,,,
20-10-2013,9.8,12,21,18,60.8,,,
21-10-2013,16,68,65,45,194,,,
22-10-2013,17.6,26,36,25,104.6,,,
23-10-2013,0,6,10,4,20,,,
24-10-2013,1,3,1,0,5,,,
25-10-2013,1,0,0,0,1,,,
26-10-2013,68.6,64,43,10,185.6,,,
27-10-2013,1,12,0,0,13,,,
28-10-2013,0,0,0,0,0,,,
29-10-2013,2,0,4.4,0,6.4,,,
30-10-2013,0,0,0,0,0,,,
31-10-2013,0,0,0,0,0,,,
1/11/2013,0,13,7,0,20,,,
2/11/2013,0,1,2,0,3,,,
3/11/2013,6.8,23,22,5,56.8,,,
4/11/2013,7.4,8,17,12,44.4,,,
5/11/2013,0,0,0,0,0,,,
6/11/2013,0,0,0,0,0,,,
7/11/2013,0,0,0,0,0,,,
8/11/2013,0,0,0,0,0,,,
9/11/2013,0,0,0,0,0,,,
10/11/2013,0,0,0,0,0,,,
11/11/2013,0,0,0,0,0,,,
12/11/2013,0,0,0,0,0,,,
13-11-2013,0,0,0,0,0,,,
14-11-2013,0,0,0,0,0,,,
15-11-2013,0,0,0,0,0,,,
16-11-2013,2.6,3,2,2,9.6,,,
17-11-2013,93,14.4,16.4,125,248.8,,,
18-11-2013,10.8,13,19,51,93.8,,,
19-11-2013,0,0,0,1,1,,,
20-11-2013,0,0,0,0,0,,,
21-11-2013,0,0,0,0,0,,,
22-11-2013,0,0,0,0,0,,,
23-11-2013,13,0,0,0,13,,,
24-11-2013,0,5,3,2,10,,,
25-11-2013,54,0,0,0,54,,,
26-11-2013,0,2,1,0,3,,,
27-11-2013,0,0,0,0,0,,,
28-11-2013,0,0,0,0,0,,,
29-11-2013,0,0,0,0,0,,,
30-11-2013,0,0,0,0,0,,,
1/12/2013,1.4,2,4,2,9.4,,,
2/12/2013,6.2,18.6,18,5,47.8,,,
3/12/2013,0,0,0,30,30,,,
4/12/2013,0,0,0,0,0,,,
5/12/2013,0,0,0,0,0,,,
6/12/2013,0,0,0,0,0,,,
7/12/2013,0,0,0,0,0,,,
8/12/2013,0,3,8,3,14,,,
9/12/2013,0,0,0,0,0,,,
10/12/2013,0,0,0,0,0,,,
11/12/2013,0,0,0,0,0,,,
12/12/2013,5,2,2.6,0,9.6,,,
13-12-2013,6,2,3,11,22,,,
14-12-2013,1,0,0,2,3,,,
15-12-2013,0,0,0,0,0,,,
16-12-2013,0,0,0,0,0,,,
17-12-2013,0,0,0,0,0,,,
18-12-2013,0,0,0,0,0,,,
19-12-2013,0,0,0,0,0,,,
20-12-2013,0,0,0,0,0,,,
21-12-2013,0,0,0,0,0,,,
22-12-2013,0,0,0,0,0,,,
23-12-2013,0,0,0,0,0,,,
24-12-2013,0,0,0,0,0,,,
25-12-2013,0,0,0,0,0,,,
26-12-2013,0,0,0,0,0,,,
27-12-2013,0,0,0,0,0,,,
28-12-2013,0,0,0,0,0,,,
29-12-2013,0,0,0,0,0,,,
30-12-2013,0,0,0,0,0,,,
31-12-2013,0,0,0,0,0,,,
1/1/2014,0,0,0,0,0,,,
2/1/2014,0,0,0,0,0,,,
3/1/2014,0,0,0,0,0,,,
4/1/2014,0,0,0,0,0,,,
5/1/2014,0,0,0,0,0,,,
6/1/2014,0,0,0,0,0,,,
7/1/2014,0,0,0,0,0,,,
8/1/2014,0,0,0,0,0,,,
9/1/2014,0,0,0,0,0,,,
10/1/2014,0,0,0,0,0,,,
11/1/2014,0,0,0,0,0,,,
12/1/2014,0,0,0,0,0,,,
13-01-2014,0,0,0,0,0,,,
14-01-2014,0,0,0,0,0,,,
15-01-2014,0,0,0,0,0,,,
16-01-2014,0,0,0,0,0,,,
17-01-2014,0,0,0,0,0,,,
18-01-2014,0,0,0,0,0,,,
19-01-2014,0,0,0,0,0,,,
20-01-2014,0,0,0,0,0,,,
21-01-2014,0,0,0,0,0,,,
22-01-2014,0,0,0,0,0,,,
23-01-2014,0,0,0,0,0,,,
24-01-2014,0,0,0,0,0,,,
25-01-2014,0,0,0,0,0,,,
26-01-2014,0,0,0,0,0,,,
27-01-2014,0,0,0,0,0,,,
28-01-2014,0,0,0,0,0,,,
29-01-2014,0,0,0,0,0,,,
30-01-2014,0,0,0,0,0,,,
31-01-2014,0,0,0,0,0,,,
1/2/2014,0,0,0,0,0,,,
2/2/2014,0,0,0,0,0,,,
3/2/2014,0,0,0,0,0,,,
4/2/2014,0,0,0,0,0,,,
5/2/2014,0,0,0,0,0,,,
6/2/2014,0,0,0,0,0,,,
7/2/2014,0,0,0,0,0,,,
8/2/2014,0,0,0,0,0,,,
9/2/2014,0,0,0,0,0,,,
10/2/2014,0,0,0,0,0,,,
11/2/2014,0,0,0,0,0,,,
12/2/2014,0,0,0,0,0,,,
13-02-2014,0,0,0,0,0,,,
14-02-2014,0,0,0,0,0,,,
15-02-2014,0,0,0,0,0,,,
16-02-2014,0,0,0,0,0,,,
17-02-2014,0,0,0,0,0,,,
18-02-2014,4,0,3.6,0,7.6,,,
19-02-2014,0,0,0,0,0,,,
20-02-2014,0,0,0.4,0,0.4,,,
21-02-2014,0,0,0,0,0,,,
22-02-2014,0,0,0,0,0,,,
23-02-2014,0,0,0,0,0,,,
24-02-2014,0,0,0,0,0,,,
25-02-2014,0,0,0,0,0,,,
26-02-2014,0,0,0,0,0,,,
27-02-2014,0,0,0,0,0,,,
28-02-2014,0,0,0,0,0,,,
1/3/2014,0,0,0,0,0,,,
2/3/2014,0,0,0,0,0,,,
3/3/2014,0,0,0,0,0,,,
4/3/2014,0,0,0,0,0,,,
5/3/2014,0,0,0,0,0,,,
6/3/2014,0,0,0,0,0,,,
7/3/2014,0,0,0,0,0,,,
8/3/2014,0,0,0,0,0,,,
9/3/2014,0,0,0,0,0,,,
10/3/2014,0,0,0,0,0,,,
11/3/2014,0,0,0,0,0,,,
12/3/2014,0,0,0,0,0,,,
13-03-2014,0,0,0,0,0,,,
14-03-2014,0,0,0,0,0,,,
15-03-2014,0,0,0,0,0,,,
16-03-2014,0,0,0,0,0,,,
17-03-2014,0,0,0,0,0,,,
18-03-2014,0,0,0,0,0,,,
19-03-2014,0,0,0,0,0,,,
20-03-2014,0,0,0,0,0,,,
21-03-2014,0,0,0,0,0,,,
22-03-2014,0,0,0,0,0,,,
23-03-2014,0,0,0,0,0,,,
24-03-2014,0,0,0,0,0,,,
25-03-2014,0,0,0,0,0,,,
26-03-2014,0,0,0,0,0,,,
27-03-2014,0,0,0,0,0,,,
28-03-2014,0,0,0,0,0,,,
29-03-2014,0,0,0,0,0,,,
30-03-2014,0,0,0,0,0,,,
31-03-2014,0,0,0,0,0,,,
1/4/2014,0,0,0,0,0,,,
2/4/2014,0,0,0,0,0,,,
3/4/2014,0,0,0,0,0,,,
4/4/2014,0,0,0,0,0,,,
5/4/2014,0,0,0,0,0,,,
6/4/2014,0,0,0,0,0,,,
7/4/2014,0,0,0,0,0,,,
8/4/2014,0,0,0,0,0,,,
9/4/2014,0,0,0,0,0,,,
10/4/2014,0,0,0,0,0,,,
11/4/2014,0,0,0,0,0,,,
12/4/2014,0,0,0,0,0,,,
13-04-2014,0,0,0,0,0,,,
14-04-2014,0,0,0,0,0,,,
15-04-2014,0,0,0,0,0,,,
16-04-2014,0,0,0,0,0,,,
17-04-2014,0,0,0,0,0,,,
18-04-2014,0,0,0,0,0,,,
19-04-2014,0,0,0,0,0,,,
20-04-2014,0,0,0,0,0,,,
21-04-2014,0,0,0,0,0,,,
22-04-2014,0,0,0,0,0,,,
23-04-2014,0,0,0,0,0,,,
24-04-2014,0,0,0,0,0,,,
25-04-2014,0,0,0,0,0,,,
26-04-2014,0,0,0,0,0,,,
27-04-2014,0,0,0,0,0,,,
28-04-2014,0,0,0,0,0,,,
29-04-2014,0,0,0,0,0,,,
30-04-2014,0,0,0,0,0,,,
1/5/2014,0,0,0,0,0,,,
2/5/2014,0,0,0,0,0,,,
3/5/2014,0,0,0,0,0,,,
4/5/2014,0,0,0,0,0,,,
5/5/2014,15.6,1,1,4,21.6,,,
6/5/2014,0,0,10,0,10,,,
7/5/2014,0,0,0,0,0,,,
8/5/2014,12,5,4.6,6,27.6,,,
9/5/2014,0,0,0,0,0,,,
10/5/2014,0,0,0,0,0,,,
11/5/2014,0,0,0,0,0,,,
12/5/2014,0,0,0,0,0,,,
13-05-2014,0,0,0,0,0,,,
14-05-2014,0,0,0,0,0,,,
15-05-2014,0,0,0,0,0,,,
16-05-2014,0,0,0,0,0,,,
17-05-2014,0,0,0,0,0,,,
18-05-2014,0,0,0,0,0,,,
19-05-2014,0,0,0,0,0,,,
20-05-2014,0,0,0,0,0,,,
21-05-2014,0,0,0,0,0,,,
22-05-2014,0,0,0,0,0,,,
23-05-2014,0,0,0,0,0,,,
24-05-2014,3.2,0,0,6,9.2,,,
25-05-2014,0,0,0,0,0,,,
26-05-2014,0,0,0,0,0,,,
27-05-2014,0,0,0,0,0,,,
28-05-2014,0,0,0,0,0,,,
29-05-2014,0,0,0,0,0,,,
30-05-2014,0,0,0,0,0,,,
31-05-2014,0,0,0,0,0,,,
1/6/2014,0,0,0,0,0,,,
2/6/2014,0,0,0,0,0,,,
3/6/2014,21.2,0,0,17,38.2,,,
4/6/2014,2.6,0,0,0,2.6,,,
5/6/2014,44.6,0,0,0,44.6,,,
6/6/2014,0,0,0,4,4,,,
7/6/2014,0,0,0,0,0,,,
8/6/2014,0,0,0,0,0,,,
9/6/2014,12,32,39,60,143,,,
10/6/2014,11.6,11,7,2,31.6,,,
11/6/2014,0,0,0,0,0,,,
12/6/2014,0,0,0,0,0,,,
13-06-2014,0,0,0,0,0,,,
14-06-2014,0,0,0,0,0,,,
15-06-2014,0,0,0,0,0,,,
16-06-2014,0,0,0,0,0,,,
17-06-2014,0,0,0,0,0,,,
18-06-2014,0,0,0,0,0,,,
19-06-2014,0,0,0,0,0,,,
20-06-2014,0,0,0,0,0,,,
21-06-2014,2.4,0,0.6,0,3,,,
22-06-2014,3.6,0,0,10,13.6,,,
23-06-2014,0,0,0,0,0,,,
24-06-2014,0,0,0,0,0,,,
25-06-2014,0,0,0,0,0,,,
26-06-2014,0,0,0,0,0,,,
27-06-2014,0,0,0,0,0,,,
28-06-2014,0,0,0,0,0,,,
29-06-2014,0,12,15,32,59,,,
30-06-2014,16,13,12,43,84,,,
1/7/2014,0,15,21,0,36,,,
2/7/2014,0,0,0,0,0,,,
3/7/2014,0,0,0,0,0,,,
4/7/2014,0,0,0,0,0,,,
5/7/2014,0,0,0,0,0,,,
6/7/2014,67,62,26,25,180,,,
7/7/2014,4.4,0,0,0,4.4,,,
8/7/2014,1.2,0,2,0,3.2,,,
9/7/2014,0,0,0,0,0,,,
10/7/2014,22,6,15,10,53,,,
11/7/2014,18,2,2.6,12,34.6,,,
12/7/2014,0,0,1,0,1,,,
13-07-2014,0,0,0,0,0,,,
14-07-2014,0,0,0,0,0,,,
15-07-2014,0,0,0,0,0,,,
16-07-2014,0,0,0,0,0,,,
17-07-2014,0,0,0,0,0,,,
18-07-2014,0,0,0,0,0,,,
19-07-2014,0,0,0,0,0,,,
20-07-2014,0,0,0,0,0,,,
21-07-2014,4,0,0,0,4,,,
22-07-2014,0,0,0.2,2,2.2,,,
23-07-2014,3.6,0,1.8,0,5.4,,,
24-07-2014,0,0,0,0,0,,,
25-07-2014,1.6,5,5.8,0,12.4,,,
26-07-2014,0,0,0,0,0,,,
27-07-2014,0,0,0,0,0,,,
28-07-2014,0,0,0,0,0,,,
29-07-2014,0,0,0,0,0,,,
30-07-2014,1.6,10,5,3,19.6,,,
31-07-2014,0,0,0,2,2,,,
1/8/2014,0,0,0,0,0,,,
2/8/2014,26.8,7,16,0,49.8,,,
3/8/2014,0,0,0,0,0,,,
4/8/2014,8.2,0,0,12,20.2,,,
5/8/2014,0,0,0,0,0,,,
6/8/2014,10.8,8,7.2,7,33,,,
7/8/2014,10.4,22,13,5,50.4,,,
8/8/2014,0,0,0,0,0,,,
9/8/2014,7,15,25,65,112,,,
10/8/2014,0,0,0,10,10,,,
11/8/2014,1.4,0,0,2,3.4,,,
12/8/2014,34.4,6,25,10,75.4,,,
13-08-2014,12.2,0,1,6,19.2,,,
14-08-2014,0,0,0,0,0,,,
15-08-2014,0,0,0,1,1,,,
16-08-2014,18,4,1.2,0,23.2,,,
17-08-2014,0,0,0,0,0,,,
18-08-2014,0,0,0,0,0,,,
19-08-2014,0,0,0,0,0,,,
20-08-2014,0,0,0,0,0,,,
21-08-2014,0,0,0,0,0,,,
22-08-2014,0,0,0,0,0,,,
23-08-2014,0,0,0,0,0,,,
24-08-2014,0,0,0,0,0,,,
25-08-2014,35,10,20,25,90,,,
26-08-2014,16,0,0,0,16,,,
27-08-2014,0,2,3,0,5,,,
28-08-2014,0,0,0,0,0,,,
29-08-2014,0,0,0,0,0,,,
30-08-2014,0,0,0,0,0,,,
31-08-2014,0,0,0,0,0,,,
1/9/2014,0,0,0,0,0,,,
2/9/2014,8,0,0,0,8,,,
3/9/2014,0,0,0,0,0,,,
4/9/2014,4,33,19,69,125,,,
5/9/2014,1.2,0,0,0,1.2,,,
6/9/2014,15.6,26,20,12,73.6,,,
7/9/2014,5.6,4,1.4,0,11,,,
8/9/2014,4,2,4,0,10,,,
9/9/2014,0,0,0,0,0,,,
10/9/2014,0,0,0,0,0,,,
11/9/2014,0,0,0,0,0,,,
12/9/2014,0,0,0,0,0,,,
13-09-2014,16,19,5,5,45,,,
14-09-2014,0,0,0,0,0,,,
15-09-2014,9.8,6,5.4,2,23.2,,,
16-09-2014,37,14,13.6,51,115.6,,,
17-09-2014,7,0,1.6,5,13.6,,,
18-09-2014,0,7,5.2,4,16.2,,,
19-09-2014,2.4,0,0,2,4.4,,,
20-09-2014,0,0,0,0,0,,,
21-09-2014,0,0,0,0,0,,,
22-09-2014,35,3,6.2,65,109.2,,,
23-09-2014,11.6,0,0,7,18.6,,,
24-09-2014,27.2,0,0,0,27.2,,,
25-09-2014,0,0,0,0,0,,,
26-09-2014,1.2,0,0,0,1.2,,,
27-09-2014,25.2,0,0,0,25.2,,,
28-09-2014,1,0,0,6,7,,,
29-09-2014,1,0,0,5,6,,,
30-09-2014,0,0,0,0,0,,,
1/10/2014,0,0,0,0,0,,,
2/10/2014,0,0,0,0,0,,,
3/10/2014,0,0,0,0,0,,,
4/10/2014,0,0,0,0,0,,,
5/10/2014,0,0,0,0,0,,,
6/10/2014,0,0,0,0,0,,,
7/10/2014,0,0,0,0,0,,,
8/10/2014,15.4,0,0,20,35.4,,,
9/10/2014,1.6,0,0,0,1.6,,,
10/10/2014,7.8,0,0,0,7.8,,,
11/10/2014,0,0,0,0,0,,,
12/10/2014,0,0,0,0,0,,,
13-10-2014,0,0,0,0,0,,,
14-10-2014,0,0,0,0,0,,,
15-10-2014,0,0,0,0,0,,,
16-10-2014,11.8,10,1,0,22.8,,,
17-10-2014,0,2,3.2,0,5.2,,,
18-10-2014,56,30,54,95,235,,,
19-10-2014,36.6,49,48,64,197.6,,,
20-10-2014,27.4,54,91,27,199.4,,,
21-10-2014,13,8,9,20,50,,,
22-10-2014,0,0,1.4,5,6.4,,,
23-10-2014,3.2,5,11.8,5,25,,,
24-10-2014,27,67,56.4,52,202.4,,,
25-10-2014,2,4,11.2,15,32.2,,,
26-10-2014,9.2,0,0,10,19.2,,,
27-10-2014,0,0,0,2,2,,,
28-10-2014,0,3,5,0,8,,,
29-10-2014,0,0,0,0,0,,,
30-10-2014,0,0,0,0,0,,,
31-10-2014,0,0,0,0,0,,,
1/11/2014,17,18,31,5,71,,,
2/11/2014,3,36,25,5,69,,,
3/11/2014,0,15,13,10,38,,,
4/11/2014,0,0,0,0,0,,,
5/11/2014,0,0,0,0,0,,,
6/11/2014,0,0,0,0,0,,,
7/11/2014,0,0,0,0,0,,,
8/11/2014,0,0,0,0,0,,,
9/11/2014,0,0,0,0,0,,,
10/11/2014,0,0,0,0,0,,,
11/11/2014,0,0,0,0,0,,,
12/11/2014,1,4,6.4,15,26.4,,,
13-11-2014,96,113,90,82,381,,,
14-11-2014,23,40,40.2,82,185.2,,,
15-11-2014,3,0,0,10,13,,,
16-11-2014,0,0,0,0,0,,,
17-11-2014,0,0,0,0,0,,,
18-11-2014,0,0,0,0,0,,,
19-11-2014,0,0,0,0,0,,,
20-11-2014,0,0,0,0,0,,,
21-11-2014,0,0,0,0,0,,,
22-11-2014,0,0,0,0,0,,,
23-11-2014,0,0,0,0,0,,,
24-11-2014,0,0,0,0,0,,,
25-11-2014,0,0,0,0,0,,,
26-11-2014,0,0,0,0,0,,,
27-11-2014,0,0,0,0,0,,,
28-11-2014,0,0,0,0,0,,,
29-11-2014,0,0,0,0,0,,,
30-11-2014,0,0,0,0,0,,,
1/12/2014,0,0,0,3,3,,,
2/12/2014,0,0,0,0,0,,,
3/12/2014,0,0,0,0,0,,,
4/12/2014,0,0,0,0,0,,,
5/12/2014,0,0,0,0,0,,,
6/12/2014,0,0,0,0,0,,,
7/12/2014,0,0,0,0,0,,,
8/12/2014,0,0,0,0,0,,,
9/12/2014,0,0,0,0,0,,,
10/12/2014,0,9,11.4,0,20.4,,,
11/12/2014,10,30,37,10,87,,,
12/12/2014,0,6,5,12,23,,,
13-12-2014,3.4,4,10,0,17.4,,,
14-12-2014,67,7,3.2,15,92.2,,,
15-12-2014,0,0,0,0,0,,,
16-12-2014,0,0,4.8,0,4.8,,,
17-12-2014,0,0,0,0,0,,,
18-12-2014,0,4,3,0,7,,,
19-12-2014,0,1,0,0,1,,,
20-12-2014,0,0,0,0,0,,,
21-12-2014,0,0,0,0,0,,,
22-12-2014,0,4,2,0,6,,,
23-12-2014,0,0,0,0,0,,,
24-12-2014,0,0,0,0,0,,,
25-12-2014,0,0,0,0,0,,,
26-12-2014,0,0,0,0,0,,,
27-12-2014,0,0,0,0,0,,,
28-12-2014,0,0,0,0,0,,,
29-12-2014,5,8,6,10,29,,,
30-12-2014,14,41,81,45,181,,,
31-12-2014,0,3,2,0,5,,,
1/1/2015,0,0,0,0,0,,,
2/1/2015,0,0,0,0,0,,,
3/1/2015,0,0,4.2,0,4.2,,,
4/1/2015,0,0,0,0,0,,,
5/1/2015,0,0,0,0,0,,,
6/1/2015,0,0,0,0,0,,,
7/1/2015,0,0,0,0,0,,,
8/1/2015,0,0,0,0,0,,,
9/1/2015,0,0,0,0,0,,,
10/1/2015,0,0,0,0,0,,,
11/1/2015,0,0,0,0,0,,,
12/1/2015,0,0,0,0,0,,,
13-01-2015,0,0,0,0,0,,,
14-01-2015,0,0,0,0,0,,,
15-01-2015,0,0,0,0,0,,,
16-01-2015,0,0,0,0,0,,,
17-01-2015,0,0,0,0,0,,,
18-01-2015,0,0,0,0,0,,,
19-01-2015,0,0,0,0,0,,,
20-01-2015,0,0,0,0,0,,,
21-01-2015,0,0,0,0,0,,,
22-01-2015,0,0,0,0,0,,,
23-01-2015,0,0,0,0,0,,,
24-01-2015,0,0,0,0,0,,,
25-01-2015,0,0,0,0,0,,,
26-01-2015,0,0,0,0,0,,,
27-01-2015,0,0,0,0,0,,,
28-01-2015,0,0,0,0,0,,,
29-01-2015,0,0,0,0,0,,,
30-01-2015,0,0,0,0,0,,,
31-01-2015,0,0,0,0,0,,,
1/2/2015,0,0,0,0,0,,,
2/2/2015,0,0,0,0,0,,,
3/2/2015,0,0,0,0,0,,,
4/2/2015,0,0,0,0,0,,,
5/2/2015,0,0,0,0,0,,,
6/2/2015,0,0,0,0,0,,,
7/2/2015,0,0,0,0,0,,,
8/2/2015,0,0,0,0,0,,,
9/2/2015,0,0,0,0,0,,,
10/2/2015,0,0,0,0,0,,,
11/2/2015,0,0,0,0,0,,,
12/2/2015,0,0,0,0,0,,,
13-02-2015,0,0,0,0,0,,,
14-02-2015,0,0,0,0,0,,,
15-02-2015,0,0,0,0,0,,,
16-02-2015,0,0,0,0,0,,,
17-02-2015,0,0,0,0,0,,,
18-02-2015,0,0,0,0,0,,,
19-02-2015,0,0,0,0,0,,,
20-02-2015,0,0,0,0,0,,,
21-02-2015,0,0,0,0,0,,,
22-02-2015,0,0,0,0,0,,,
23-02-2015,0,0,0,0,0,,,
24-02-2015,0,0,0,0,0,,,
25-02-2015,0,0,0,0,0,,,
26-02-2015,0,0,0,0,0,,,
27-02-2015,0,0,0,0,0,,,
28-02-2015,0,0,0,0,0,,,
1/3/2015,0,0,0,0,0,,,
2/3/2015,0,0,0,0,0,,,
3/3/2015,0,0,0,0,0,,,
4/3/2015,1.6,0,0,0,1.6,,,
5/3/2015,0,0,0,0,0,,,
6/3/2015,0,0,0,0,0,,,
7/3/2015,0,0,0,0,0,,,
8/3/2015,0,0,0,0,0,,,
9/3/2015,0,0,0,0,0,,,
10/3/2015,0,0,0,0,0,,,
11/3/2015,0,0,0,0,0,,,
12/3/2015,0,0,0,0,0,,,
13-03-2015,0,0,0,0,0,,,
14-03-2015,0,0,0,0,0,,,
15-03-2015,0,0,0,0,0,,,
16-03-2015,0,0,0,0,0,,,
17-03-2015,0,0,0,0,0,,,
18-03-2015,0,0,0,0,0,,,
19-03-2015,0,0,0,0,0,,,
20-03-2015,0,0,0,0,0,,,
21-03-2015,0,0,0,0,0,,,
22-03-2015,0,0,0,0,0,,,
23-03-2015,0,0,0,0,0,,,
24-03-2015,0,0,0,0,0,,,
25-03-2015,0,0,0,0,0,,,
26-03-2015,0,0,0,0,0,,,
27-03-2015,0,0,0,0,0,,,
28-03-2015,0,0,0,0,0,,,
29-03-2015,0,0,0,0,0,,,
30-03-2015,0,0,0,0,0,,,
31-03-2015,0,0,0,0,0,,,
1/4/2015,0,0,0,0,0,,,
2/4/2015,0,0,0,0,0,,,
3/4/2015,0,0,0,0,0,,,
4/4/2015,0,0,0,0,0,,,
5/4/2015,0,0,0,0,0,,,
6/4/2015,0,0,0,0,0,,,
